trial,step,objtype,object,objflag,action,stimusize,stimposx,stimposy,touchposx,touchposy,monkey,timestamp,tone,date,weight,disName,disCoor,sessionNumber,mxbi,version,animalsFound,sessionType,animalsMerged,filename,script,experiment,task,type,stimuli,amp,stimTouched,reward,tarName,animalsExpected,shift,jump,total_trials,p_trial
209,26,,reward,,2000,200,742.0,470.0,790,407,k,2420655,2000,2019-11-06 14:21:00,-1,,,12,mxbi4,10,"['intro', 'clia']",Staircase,,DATA20191106142118.txt,msaV0.3.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['k', 'j']",0.0,False,617,33.873581847649916
210,26,,reward,,2000,200,742.0,300.0,840,310,k,212739,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,34.0356564019449
211,26,,reward,,2000,200,742.0,450.0,800,395,k,220482,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,34.197730956239866
212,26,,reward,,2000,200,742.0,450.0,832,396,k,224385,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,34.35980551053485
213,26,,reward,,2000,200,742.0,150.0,774,132,k,228545,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,34.52188006482982
214,26,,reward,,2000,200,742.0,150.0,790,144,k,236129,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,34.6839546191248
215,26,,reward,,2000,200,742.0,150.0,789,140,k,242273,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,34.84602917341977
216,26,,reward,,2000,200,742.0,150.0,803,170,k,256034,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,35.008103727714754
217,26,,reward,,2000,200,742.0,150.0,779,106,k,260418,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,35.17017828200972
218,26,,reward,,2000,200,742.0,150.0,803,160,k,265793,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,35.332252836304704
219,27,,reward,,2000,200,742.0,460.0,784,407,k,272417,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",1.0,False,617,35.49432739059968
220,27,,reward,,2000,200,742.0,140.0,814,109,k,279363,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,35.65640194489465
221,27,,reward,,2000,200,742.0,140.0,777,132,k,283777,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,35.81847649918963
222,27,,reward,,2000,200,742.0,140.0,811,127,k,288578,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,35.980551053484604
223,27,,reward,,2000,200,742.0,460.0,809,402,k,294081,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,36.14262560777958
224,27,,reward,,2000,200,742.0,140.0,770,126,k,298337,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,36.30470016207455
225,27,,wrong,,0,200,742.0,460.0,872,413,k,303779,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,36.466774716369535
226,27,,reward,,2000,200,742.0,140.0,771,140,k,306433,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,36.6288492706645
227,27,,reward,,2000,200,742.0,140.0,794,131,k,343105,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,36.790923824959485
228,28,,reward,,2000,200,742.0,470.0,818,430,k,348001,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",1.0,False,617,36.95299837925446
229,28,,wrong,,0,200,742.0,130.0,849,152,k,356161,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,37.11507293354943
230,28,,reward,,2000,200,742.0,130.0,775,117,k,359938,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,37.27714748784441
231,28,,reward,,2000,200,742.0,130.0,779,103,k,365793,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,37.439222042139384
232,28,,wrong,,0,200,742.0,470.0,849,432,k,370305,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,37.60129659643436
233,28,,reward,,2000,200,742.0,130.0,776,117,k,373154,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,37.763371150729334
234,28,,reward,,2000,200,742.0,130.0,814,113,k,387457,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,37.925445705024316
235,28,,reward,,2000,200,742.0,130.0,831,135,k,394817,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,38.087520259319284
236,28,,wrong,,0,200,742.0,470.0,857,446,k,399586,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,38.249594813614266
237,28,,reward,,2000,200,742.0,470.0,837,454,k,403777,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,38.41166936790924
238,28,,wrong,,0,200,742.0,470.0,856,451,k,407746,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,38.573743922204216
239,28,,reward,,2000,200,742.0,130.0,751,116,k,410596,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,38.73581847649919
240,28,,reward,,2000,200,742.0,130.0,713,162,k,416737,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,38.897893030794165
241,28,,reward,,2000,200,742.0,130.0,771,146,k,453761,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,39.05996758508914
242,28,,wrong,,0,200,742.0,470.0,852,442,k,459009,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,39.222042139384115
243,28,,reward,,2000,200,742.0,470.0,819,441,k,462657,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,39.3841166936791
244,28,,reward,,2000,200,742.0,130.0,771,137,k,525025,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,39.546191247974065
245,28,,wrong,,0,200,742.0,470.0,859,422,k,532833,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,39.70826580226905
246,28,,reward,,2000,200,742.0,130.0,779,149,k,535586,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,39.87034035656402
247,28,,reward,,2000,200,742.0,130.0,833,137,k,542211,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,40.032414910858996
248,28,,wrong,,0,200,742.0,470.0,888,444,k,549057,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,40.19448946515397
249,28,,reward,,2000,200,742.0,130.0,793,151,k,551936,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,40.356564019448946
250,28,,reward,,2000,200,742.0,130.0,814,65,k,559653,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,40.51863857374392
251,28,,wrong,,0,200,742.0,470.0,885,432,k,564865,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,40.680713128038896
252,28,,reward,,2000,200,742.0,470.0,832,398,k,569760,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,40.84278768233388
253,28,,reward,,2000,200,742.0,130.0,778,92,k,575776,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,41.004862236628846
254,28,,reward,,2000,200,742.0,470.0,823,465,k,582913,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,41.16693679092383
255,28,,reward,,2000,200,742.0,470.0,828,403,k,587586,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,41.3290113452188
256,29,,wrong,,0,200,742.0,475.0,881,457,k,593060,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",1.0,False,617,41.49108589951378
257,29,,reward,,2000,200,742.0,125.0,783,90,k,595809,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,41.65316045380875
258,29,,wrong,,0,200,742.0,475.0,898,446,k,602497,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,41.81523500810373
259,29,,reward,,2000,200,742.0,125.0,805,89,k,605249,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,41.9773095623987
260,29,,reward,,2000,200,742.0,125.0,784,100,k,610848,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,42.13938411669368
261,29,,reward,,2000,200,742.0,125.0,811,142,k,651553,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,42.30145867098866
262,29,,wrong,,0,200,742.0,475.0,846,426,k,657824,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,42.463533225283626
263,29,,reward,,2000,200,742.0,125.0,824,93,k,660448,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,42.62560777957861
264,29,,wrong,,0,200,742.0,475.0,900,415,k,666177,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,42.78768233387358
265,29,,reward,,2000,200,742.0,475.0,809,504,k,669152,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,42.94975688816856
266,29,,reward,,2000,200,742.0,125.0,760,90,k,673921,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,43.11183144246353
267,29,,reward,,2000,200,742.0,125.0,742,93,k,678432,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,43.27390599675851
268,29,,reward,,2000,200,742.0,125.0,811,68,k,684961,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,43.43598055105348
269,30,,reward,,2000,200,742.0,120.0,814,143,k,806080,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",1.0,False,617,43.59805510534846
270,30,,reward,,2000,200,742.0,120.0,804,99,k,812256,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,43.76012965964344
271,30,,reward,,2000,200,742.0,120.0,732,120,k,819232,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,43.92220421393841
272,30,,reward,,2000,200,742.0,480.0,816,380,k,831968,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,44.08427876823339
273,30,,reward,,2000,200,742.0,480.0,780,458,k,839743,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,44.246353322528364
274,30,,wrong,,0,200,742.0,480.0,852,446,k,844865,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,44.40842787682334
275,30,,wrong,,0,200,742.0,480.0,889,436,k,847712,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,44.570502431118314
276,30,,wrong,,0,200,742.0,480.0,896,477,k,851328,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,44.73257698541329
277,30,,wrong,,0,200,742.0,480.0,895,473,k,854305,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,44.89465153970826
278,30,,reward,,2000,200,742.0,120.0,793,102,k,857122,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,45.05672609400324
279,30,,wrong,,0,200,742.0,480.0,852,430,k,863968,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,45.21880064829822
280,30,,reward,,2000,200,742.0,120.0,795,98,k,866688,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,45.38087520259319
281,30,,reward,,2000,200,742.0,480.0,780,381,k,1142079,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,45.54294975688817
282,30,,wrong,,0,200,742.0,480.0,853,427,k,1147904,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,45.705024311183145
283,30,,wrong,,0,200,742.0,480.0,869,454,k,1151775,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,45.86709886547812
284,30,,reward,,2000,200,742.0,120.0,772,101,k,1154495,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,46.029173419773095
285,30,,wrong,,0,200,742.0,480.0,924,427,k,1160256,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,46.19124797406807
286,30,,wrong,,0,200,742.0,480.0,847,460,k,1164097,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,46.353322528363044
287,30,,wrong,,0,200,742.0,480.0,843,460,k,1167232,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,46.51539708265802
288,30,,reward,,2000,200,742.0,120.0,790,74,k,1170047,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,46.677471636953
289,30,,wrong,,0,200,742.0,480.0,898,446,k,1175809,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,46.83954619124797
290,30,,wrong,,0,200,742.0,480.0,878,442,k,1179008,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,47.00162074554295
291,30,,wrong,,0,200,742.0,480.0,889,358,k,1183520,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,47.163695299837926
292,30,,wrong,,0,200,742.0,480.0,903,494,k,1190464,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['k', 'j']",0.0,False,617,47.3257698541329
293,30,,reward,,2000,200,742.0,120.0,774,94,k,1193119,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,47.487844408427875
294,30,,reward,,2000,200,742.0,480.0,785,398,k,1299360,-1,2019-11-08 10:58:00,-1,,,13,mxbi4,10,"['clia', 'intro']",Staircase,,DATA20191108105824.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['k', 'j']",0.0,False,617,47.64991896272285
