ITI;Outcome;animal
3746.0;reward;d
4014.0;wrong;d
5248.0;wrong;d
5469.0;wrong;d
4461.0;reward;d
4460.0;wrong;d
4651.0;wrong;d
5038.0;wrong;d
4756.0;wrong;d
4821.0;wrong;d
4113.0;wrong;d
4837.0;wrong;d
4695.0;wrong;d
4626.0;wrong;d
5681.0;wrong;d
4812.0;wrong;d
4550.0;wrong;d
5939.0;reward;d
4629.0;reward;d
3842.0;reward;d
3236.0;wrong;d
4375.0;wrong;d
4690.0;wrong;d
4833.0;wrong;d
4605.0;reward;d
4421.0;reward;d
3722.0;wrong;d
4752.0;wrong;d
4673.0;wrong;d
5251.0;reward;d
3729.0;reward;d
3480.0;wrong;d
4779.0;wrong;d
4257.0;wrong;d
4497.0;wrong;d
7146.0;wrong;d
4217.0;wrong;d
5426.0;wrong;d
5660.0;wrong;d
5588.0;reward;d
4097.0;wrong;d
4901.0;wrong;d
4801.0;reward;d
3197.0;reward;d
4277.0;reward;d
5035.0;reward;d
4486.0;reward;d
3626.0;reward;d
5434.0;wrong;d
4760.0;reward;d
4418.0;reward;d
4608.0;wrong;d
4528.0;wrong;d
4655.0;wrong;d
4716.0;reward;d
5506.0;reward;d
3942.0;wrong;d
4229.0;wrong;d
4234.0;wrong;d
5376.0;reward;d
3375.0;reward;d
3691.0;wrong;d
4953.0;reward;d
3714.0;wrong;d
4156.0;wrong;d
4676.0;wrong;d
4427.0;wrong;d
4826.0;reward;d
4610.0;reward;d
4219.0;reward;d
4410.0;reward;d
4901.0;wrong;d
4286.0;reward;d
3145.0;wrong;d
4787.0;wrong;d
4768.0;wrong;d
4419.0;wrong;d
4191.0;wrong;d
4656.0;wrong;d
4387.0;wrong;d
4982.0;wrong;d
4224.0;wrong;d
5154.0;reward;d
3709.0;reward;d
3720.0;wrong;d
4404.0;wrong;d
4879.0;wrong;d
4700.0;reward;d
4244.0;reward;d
3293.0;reward;d
4399.0;wrong;d
4535.0;wrong;d
4655.0;reward;d
4526.0;wrong;d
4234.0;wrong;d
5091.0;reward;d
5032.0;reward;d
4022.0;reward;d
5172.0;reward;d
5213.0;reward;d
4006.0;reward;d
3936.0;wrong;d
4696.0;reward;d
4357.0;reward;d
4065.0;reward;d
4038.0;wrong;d
5121.0;wrong;d
4127.0;wrong;d
4428.0;reward;d
5002.0;reward;d
4573.0;reward;d
4066.0;reward;d
4157.0;reward;d
3946.0;wrong;d
5054.0;wrong;d
8728.0;wrong;d
19585.0;reward;d
3214.0;wrong;d
5033.0;reward;d
2904.0;wrong;d
5538.0;reward;d
3249.0;reward;d
6112.0;reward;d
3812.0;wrong;d
4957.0;wrong;d
4630.0;wrong;d
4956.0;reward;d
4152.0;wrong;d
4959.0;wrong;d
5033.0;reward;d
4192.0;reward;d
2938.0;reward;d
3834.0;reward;d
3526.0;wrong;d
5215.0;reward;d
5110.0;wrong;d
4330.0;wrong;d
4660.0;wrong;d
5340.0;wrong;d
4729.0;reward;d
3529.0;wrong;d
4213.0;wrong;d
4236.0;wrong;d
4343.0;wrong;d
4292.0;wrong;d
5599.0;wrong;d
4914.0;reward;d
3836.0;reward;d
5092.0;reward;d
4183.0;wrong;d
4582.0;reward;d
3380.0;wrong;d
5538.0;wrong;d
7601.0;wrong;d
4261.0;reward;d
3933.0;reward;d
3772.0;wrong;d
4619.0;wrong;d
4802.0;wrong;d
5589.0;wrong;d
5160.0;wrong;d
4546.0;reward;d
3558.0;wrong;d
5664.0;reward;d
4132.0;reward;d
3549.0;wrong;d
4751.0;reward;d
4205.0;wrong;d
5020.0;wrong;d
5089.0;wrong;d
4264.0;wrong;d
5752.0;wrong;d
5731.0;wrong;d
4773.0;reward;d
3860.0;reward;d
3842.0;reward;d
5125.0;wrong;d
4296.0;wrong;d
5680.0;wrong;d
5202.0;wrong;d
4245.0;wrong;d
4235.0;wrong;d
4385.0;reward;d
4163.0;wrong;d
7262.0;reward;d
4180.0;reward;d
4071.0;reward;d
4792.0;wrong;d
4747.0;wrong;d
15778.0;wrong;d
4763.0;reward;d
3995.0;reward;d
3053.0;reward;d
23935.0;wrong;d
5196.0;reward;d
4210.0;reward;d
3328.0;wrong;d
4719.0;reward;d
4344.0;reward;d
4430.0;wrong;d
5499.0;reward;d
4406.0;reward;d
4575.0;reward;d
4879.0;wrong;d
4871.0;reward;d
4037.0;reward;d
3346.0;wrong;d
4894.0;wrong;d
11461.0;wrong;d
4660.0;wrong;d
312977.0;reward;d
3896.0;reward;d
4967.0;reward;d
4389.0;wrong;d
5393.0;wrong;d
4164.0;wrong;d
5111.0;reward;d
4343.0;reward;d
3879.0;reward;d
5176.0;reward;d
4338.0;wrong;d
5264.0;wrong;d
5177.0;wrong;d
4163.0;wrong;d
5253.0;wrong;d
1174118.0;wrong;d
4706.0;wrong;d
5486.0;wrong;d
4286.0;wrong;d
5549.0;wrong;d
4965.0;reward;d
4639.0;reward;d
4757.0;wrong;d
5103.0;wrong;d
6730.0;wrong;d
4818.0;reward;d
4006.0;reward;d
3873.0;reward;d
3971.0;reward;d
4335.0;wrong;d
5055.0;reward;d
4277.0;wrong;d
11697.0;reward;d
4907.0;reward;d
3968.0;reward;d
4959.0;reward;d
5360.0;wrong;d
4698.0;reward;d
4720.0;reward;d
4357.0;reward;d
4180.0;wrong;d
5545.0;wrong;d
4781.0;reward;d
4543.0;wrong;d
4189.0;wrong;d
5564.0;reward;d
4352.0;reward;d
4867.0;wrong;d
5062.0;reward;d
4721.0;wrong;d
5422.0;reward;d
4571.0;wrong;d
5950.0;reward;d
4733.0;wrong;d
4736.0;reward;d
5285.0;wrong;d
-3152187.0;wrong;d
4582.0;wrong;d
4623.0;reward;d
3166.0;reward;d
3645.0;wrong;d
5016.0;wrong;d
5251.0;wrong;d
4763.0;wrong;d
4884.0;wrong;d
11152.0;reward;d
4531.0;wrong;d
6028.0;reward;d
4356.0;reward;d
5786.0;reward;d
4348.0;reward;d
3560.0;wrong;d
5159.0;reward;d
4284.0;reward;d
3859.0;reward;d
3574.0;wrong;d
5181.0;wrong;d
4925.0;reward;d
4525.0;reward;d
5233.0;wrong;d
4285.0;wrong;d
4830.0;reward;d
4755.0;wrong;d
4706.0;reward;d
3733.0;reward;d
4030.0;wrong;d
5052.0;wrong;d
4797.0;wrong;d
5411.0;wrong;d
4614.0;wrong;d
5039.0;wrong;d
5087.0;wrong;d
4703.0;wrong;d
4623.0;wrong;d
4182.0;wrong;d
4765.0;wrong;d
4580.0;wrong;d
5644.0;wrong;d
5072.0;reward;d
4289.0;reward;d
4399.0;reward;d
4720.0;wrong;d
4823.0;wrong;d
4776.0;wrong;d
4739.0;wrong;d
4995.0;reward;d
3534.0;reward;d
3034.0;reward;d
4718.0;wrong;d
4697.0;wrong;d
4676.0;wrong;d
4777.0;wrong;d
4676.0;wrong;d
4723.0;wrong;d
4420.0;reward;d
3570.0;wrong;d
4702.0;wrong;d
5463.0;wrong;d
4841.0;wrong;d
4850.0;wrong;d
4936.0;wrong;d
4868.0;wrong;d
4916.0;wrong;d
4718.0;reward;d
4204.0;wrong;d
5037.0;wrong;d
4813.0;wrong;d
4926.0;wrong;d
6990.0;wrong;d
4162.0;wrong;d
4536.0;reward;d
3542.0;wrong;d
4712.0;reward;d
3686.0;wrong;d
4479.0;reward;d
3628.0;wrong;d
5515.0;reward;d
6773.0;reward;d
3075.0;reward;d
4748.0;wrong;d
4652.0;wrong;d
5836.0;wrong;d
4865.0;wrong;d
4525.0;reward;d
4349.0;reward;d
3735.0;wrong;d
5147.0;reward;d
3833.0;reward;d
4174.0;wrong;d
4676.0;reward;d
3832.0;reward;d
2803.0;reward;d
3887.0;reward;d
4336.0;wrong;d
5572.0;wrong;d
5100.0;wrong;d
4669.0;reward;d
6085.0;reward;d
8113.0;reward;d
3858.0;wrong;d
4629.0;wrong;d
4606.0;wrong;d
4595.0;wrong;d
6283.0;wrong;d
4769.0;wrong;d
5332.0;reward;d
4015.0;reward;d
3960.0;wrong;d
4610.0;wrong;d
4586.0;wrong;d
5116.0;wrong;d
4984.0;reward;d
4627.0;wrong;d
4633.0;wrong;d
4646.0;reward;d
4252.0;reward;d
5161.0;reward;d
5165.0;wrong;d
4921.0;wrong;d
6132.0;wrong;d
4885.0;wrong;d
4681.0;wrong;d
5126.0;wrong;d
4763.0;wrong;d
4254.0;wrong;d
4181.0;wrong;d
5338.0;wrong;d
4288.0;wrong;d
4774.0;reward;d
4588.0;reward;d
4808.0;wrong;d
5061.0;wrong;d
4598.0;wrong;d
5020.0;reward;d
4337.0;wrong;d
5094.0;wrong;d
5359.0;wrong;d
5528.0;wrong;d
4917.0;wrong;d
5547.0;wrong;d
4759.0;wrong;d
5153.0;wrong;d
4969.0;wrong;d
4620.0;reward;d
5820.0;reward;d
3768.0;reward;d
4288.0;wrong;d
4800.0;reward;d
6878.0;reward;d
4285.0;reward;d
6175.0;reward;d
3897.0;wrong;d
5226.0;reward;d
7299.0;reward;d
5405.0;reward;d
3959.0;reward;d
3426.0;reward;d
4535.0;reward;d
8173.0;reward;d
4731.0;wrong;d
4708.0;reward;d
3892.0;wrong;d
6536.0;wrong;d
5190.0;wrong;d
5492.0;wrong;d
5879.0;wrong;d
60451.0;wrong;d
4849.0;wrong;d
4841.0;wrong;d
4723.0;wrong;d
5388.0;wrong;d
4760.0;reward;d
4190.0;reward;d
3815.0;wrong;d
4594.0;reward;d
4774.0;reward;d
4191.0;reward;d
4469.0;reward;d
3486.0;reward;d
6598.0;wrong;d
4841.0;reward;d
4775.0;reward;d
4805.0;wrong;d
4910.0;wrong;d
4641.0;wrong;d
6688.0;wrong;d
4956.0;wrong;d
4645.0;wrong;d
4776.0;wrong;d
5793.0;wrong;d
4883.0;wrong;d
4989.0;wrong;d
92133.0;reward;d
4123.0;reward;d
4237.0;wrong;d
4566.0;wrong;d
4520.0;wrong;d
4556.0;wrong;d
4669.0;wrong;d
4906.0;wrong;d
4932.0;wrong;d
4131.0;wrong;d
4687.0;wrong;d
4666.0;wrong;d
4986.0;reward;d
4853.0;reward;d
4055.0;wrong;d
4670.0;reward;d
3559.0;reward;d
6441.0;reward;d
5425.0;wrong;d
4509.0;wrong;d
4599.0;wrong;d
4680.0;wrong;d
4485.0;wrong;d
4884.0;wrong;d
5007.0;reward;d
4090.0;wrong;d
4269.0;wrong;d
5453.0;wrong;d
4854.0;wrong;d
4786.0;reward;d
3534.0;wrong;d
4628.0;wrong;d
4793.0;reward;d
3668.0;wrong;d
4745.0;wrong;d
4492.0;reward;d
4889.0;reward;d
4502.0;wrong;d
4461.0;wrong;d
5034.0;wrong;d
4738.0;reward;d
4172.0;reward;d
5991.0;reward;d
3628.0;reward;d
4299.0;wrong;d
4575.0;wrong;d
4547.0;reward;d
4541.0;wrong;d
4612.0;wrong;d
4787.0;wrong;d
4620.0;wrong;d
4905.0;wrong;d
78828158.0;wrong;d
4771.0;wrong;d
4858.0;wrong;d
4649.0;reward;d
5597.0;reward;d
4178.0;reward;d
3762.0;reward;d
4211.0;reward;d
4381.0;reward;d
4644.0;reward;d
5277.0;reward;d
3553.0;reward;d
5506.0;reward;d
4691.0;reward;d
4619.0;wrong;d
4629.0;reward;d
3824.0;reward;d
4003.0;reward;d
7394.0;reward;d
4903.0;wrong;d
4720.0;reward;d
4233.0;wrong;d
4815.0;reward;d
3417.0;reward;d
4596.0;reward;d
5094.0;reward;d
4559.0;wrong;d
5395.0;reward;d
5527.0;reward;d
4138.0;reward;d
4126.0;reward;d
5576.0;wrong;d
44613.0;wrong;d
5411.0;wrong;d
4801.0;wrong;d
5206.0;wrong;d
4660.0;wrong;d
4455.0;wrong;d
5394.0;wrong;d
4879.0;reward;d
3554.0;reward;d
3744.0;wrong;d
4787.0;reward;d
4195.0;reward;d
4677.0;wrong;d
4566.0;wrong;d
5334.0;wrong;d
4669.0;wrong;d
4654.0;reward;d
4870.0;reward;d
4425.0;reward;d
3732.0;reward;d
4874.0;reward;d
4217.0;reward;d
4398.0;reward;d
4662.0;reward;d
3950.0;reward;d
3726.0;reward;d
3564.0;wrong;d
4892.0;reward;d
6360.0;wrong;d
4336.0;wrong;d
5026.0;reward;d
4318.0;wrong;d
4697.0;wrong;d
4682.0;wrong;d
4914.0;reward;d
3586.0;reward;d
5990.0;reward;d
3334.0;reward;d
3715.0;wrong;d
4995.0;wrong;d
5038.0;wrong;d
4126.0;reward;d
4641.0;reward;d
4712.0;wrong;d
5352.0;reward;d
4154.0;reward;d
4083.0;wrong;d
5174.0;wrong;d
6563.0;reward;d
5077.0;reward;d
5418.0;reward;d
4626.0;wrong;d
6141.0;reward;d
4369.0;wrong;d
5323.0;wrong;d
6051.0;wrong;d
4109.0;wrong;d
4720.0;reward;d
4873.0;reward;d
3591.0;wrong;d
4974.0;reward;d
5008.0;reward;d
4335.0;reward;d
4555.0;reward;d
4604.0;reward;d
3022.0;reward;d
5770.0;wrong;d
4767.0;wrong;d
4597.0;wrong;d
5303.0;wrong;d
4724.0;wrong;d
5784.0;wrong;d
5374.0;wrong;d
4801.0;reward;d
5583.0;wrong;d
4682.0;wrong;d
4706.0;wrong;d
4757.0;reward;d
4315.0;wrong;d
5192.0;wrong;d
4865.0;reward;d
4249.0;reward;d
4542.0;reward;d
3806.0;wrong;d
4751.0;reward;d
3680.0;reward;d
4366.0;reward;d
3170.0;reward;d
4586.0;reward;d
2943.0;wrong;d
491528.0;reward;d
6188.0;wrong;d
5361.0;wrong;d
5252.0;wrong;d
6159.0;wrong;d
4758.0;wrong;d
4530.0;wrong;d
4976.0;wrong;d
5017.0;wrong;d
4601.0;wrong;d
4742.0;wrong;d
4984.0;wrong;d
5328.0;wrong;d
4670.0;wrong;d
4738.0;wrong;d
4143.0;wrong;d
5593.0;wrong;d
4682.0;reward;d
4535.0;reward;d
7875.0;reward;d
3687.0;wrong;d
4706.0;wrong;d
4603.0;reward;d
4178.0;reward;d
6187.0;reward;d
4159.0;reward;d
4465.0;reward;d
4021.0;wrong;d
4580.0;wrong;d
4478.0;wrong;d
4340.0;wrong;d
4170.0;reward;d
5255.0;reward;d
4487.0;wrong;d
6073.0;wrong;d
4537.0;reward;d
4291.0;reward;d
4684.0;reward;d
5683.0;reward;d
3702.0;wrong;d
5304.0;reward;d
4090.0;wrong;d
5295.0;wrong;d
5469.0;wrong;d
5314.0;wrong;d
4800.0;wrong;d
4717.0;reward;d
3815.0;reward;d
4475.0;reward;d
4477.0;reward;d
4130.0;wrong;d
4964.0;wrong;d
4646.0;wrong;d
4659.0;wrong;d
468182.0;reward;d
4061.0;reward;d
5250.0;reward;d
3962.0;reward;d
4348.0;reward;d
5118.0;reward;d
4222.0;wrong;d
4714.0;wrong;d
4811.0;wrong;d
4754.0;wrong;d
4975.0;wrong;d
7932.0;reward;d
5571.0;reward;d
3660.0;reward;d
3529.0;reward;d
3832.0;wrong;d
4613.0;reward;d
4062.0;wrong;d
50624.0;reward;d
3571.0;reward;d
3148.0;reward;d
4754.0;wrong;d
4397.0;wrong;d
4320.0;wrong;d
4148.0;reward;d
4518.0;reward;d
3669.0;reward;d
3662.0;reward;d
5165.0;reward;d
4097.0;reward;d
4581.0;wrong;d
-82126792.0;wrong;d
5167.0;wrong;d
4581.0;reward;d
4310.0;reward;d
4107.0;reward;d
3850.0;wrong;d
6026.0;wrong;d
4528.0;reward;d
3208.0;reward;d
3865.0;reward;d
3893.0;wrong;d
5768.0;wrong;d
4041.0;reward;d
7670.0;reward;d
4521.0;reward;d
4230.0;reward;d
4022.0;reward;d
4651.0;reward;d
4645.0;wrong;d
5166.0;wrong;d
4476.0;wrong;d
4949.0;wrong;d
5850.0;wrong;d
4575.0;wrong;d
6073.0;wrong;d
4590.0;wrong;d
4784.0;wrong;d
5286.0;wrong;d
5591.0;reward;d
4525.0;wrong;d
4554.0;reward;d
4304.0;reward;d
4943.0;reward;d
4396.0;wrong;d
4951.0;reward;d
4913.0;wrong;d
20384.0;wrong;d
5201.0;wrong;d
4561.0;wrong;d
5977.0;reward;d
3660.0;reward;d
3592.0;reward;d
4602.0;reward;d
3712.0;reward;d
3869.0;reward;d
4023.0;wrong;d
4562.0;wrong;d
4559.0;wrong;d
5173.0;wrong;d
4691.0;wrong;d
4444.0;wrong;d
4765.0;wrong;d
4965.0;wrong;d
4697.0;wrong;d
4781.0;wrong;d
4734.0;reward;d
3056.0;wrong;d
4374.0;wrong;d
4048.0;reward;d
4116.0;wrong;d
5504.0;wrong;d
4603.0;wrong;d
4653.0;wrong;d
4634.0;wrong;d
5195.0;reward;d
4393.0;reward;d
3858.0;reward;d
3831.0;reward;d
4295.0;reward;d
4477.0;wrong;d
4796.0;reward;d
3205.0;reward;d
4202.0;wrong;d
5868.0;reward;d
4071.0;reward;d
4179.0;reward;d
4575.0;wrong;d
4735.0;wrong;d
4536.0;reward;d
2925.0;reward;d
2933.0;wrong;d
6742.0;reward;d
4917.0;wrong;d
4557.0;wrong;d
5099.0;reward;d
4260.0;reward;d
4712.0;wrong;d
4839.0;wrong;d
4714.0;reward;d
4029.0;wrong;d
5306.0;wrong;d
4624.0;wrong;d
4799.0;reward;d
4277.0;reward;d
4153.0;wrong;d
13365.0;reward;d
3778.0;wrong;d
5166.0;wrong;d
5304.0;wrong;d
5291.0;wrong;d
5323.0;wrong;d
4715.0;wrong;d
6835.0;wrong;d
4619.0;wrong;d
5702.0;wrong;d
4522.0;reward;d
3481.0;reward;d
3159.0;reward;d
3691.0;reward;d
5088.0;wrong;d
4582.0;reward;d
3920.0;reward;d
5028.0;reward;d
3636.0;reward;d
4367.0;reward;d
5261.0;wrong;d
5137.0;wrong;d
4586.0;wrong;d
4738.0;wrong;d
4533.0;wrong;d
4566.0;reward;d
6528.0;reward;d
4280.0;wrong;d
5117.0;wrong;d
4632.0;wrong;d
5268.0;wrong;d
5417.0;wrong;d
4579.0;wrong;d
5133.0;reward;d
4164.0;reward;d
4008.0;wrong;d
5263.0;wrong;d
4574.0;wrong;d
5845.0;wrong;d
4675.0;wrong;d
6761.0;wrong;d
4277.0;reward;d
3059.0;reward;d
3818.0;wrong;d
4731.0;wrong;d
5192.0;reward;d
3595.0;reward;d
3744.0;reward;d
4281.0;reward;d
3524.0;reward;d
3039.0;reward;d
4690.0;wrong;d
14260.0;wrong;d
5486.0;reward;d
4667.0;wrong;d
5261.0;wrong;d
4536.0;wrong;d
5286.0;wrong;d
5503.0;wrong;d
4611.0;wrong;d
6598.0;wrong;d
4998.0;reward;d
5443.0;wrong;d
5147.0;reward;d
4571.0;reward;d
5691.0;wrong;d
5301.0;wrong;d
5599.0;wrong;d
5499.0;wrong;d
4497.0;wrong;d
5435.0;wrong;d
4662.0;wrong;d
5439.0;wrong;d
4587.0;wrong;d
5368.0;wrong;d
4882.0;wrong;d
4732.0;wrong;d
4805.0;wrong;d
7274.0;wrong;d
4647.0;reward;d
4005.0;reward;d
3108.0;reward;d
5129.0;wrong;d
4516.0;reward;d
4091.0;reward;d
3691.0;reward;d
4759.0;reward;d
4261.0;wrong;d
4455.0;wrong;d
5919.0;wrong;d
4706.0;wrong;d
7419.0;wrong;d
4567.0;wrong;d
4658.0;wrong;d
5417.0;wrong;d
4694.0;reward;d
4418.0;reward;d
3973.0;reward;d
3325.0;reward;d
5048.0;reward;d
4658.0;reward;d
4583.0;reward;d
3865.0;reward;d
7384.0;reward;d
4127.0;wrong;d
4660.0;wrong;d
5093.0;wrong;d
4254.0;wrong;d
4523.0;reward;d
4705.0;reward;d
4283.0;reward;d
3974.0;reward;d
5953.0;reward;d
5166.0;reward;d
4447.0;wrong;d
4625.0;wrong;d
4668.0;reward;d
4057.0;reward;d
3616.0;reward;d
3332.0;wrong;d
5161.0;wrong;d
4679.0;wrong;d
5678.0;wrong;d
4410.0;reward;d
4920.0;reward;d
4119.0;reward;d
4173.0;wrong;d
4862.0;wrong;d
4684.0;reward;d
3748.0;reward;d
3393.0;wrong;d
5858.0;wrong;d
4712.0;reward;d
3534.0;reward;d
3493.0;reward;d
4319.0;reward;d
4003.0;reward;d
4548.0;wrong;d
4700.0;wrong;d
4611.0;reward;d
4061.0;reward;d
3582.0;reward;d
4283.0;reward;d
3952.0;wrong;d
5245.0;reward;d
3940.0;reward;d
3946.0;wrong;d
5108.0;wrong;d
5266.0;wrong;d
4627.0;reward;d
5096.0;reward;d
3127.0;reward;d
3124.0;reward;d
3406.0;reward;d
3967.0;reward;d
3318.0;reward;d
5263.0;wrong;d
5061.0;reward;d
4575.0;wrong;d
4639.0;wrong;d
5117.0;wrong;d
5380.0;wrong;d
4664.0;reward;d
4638.0;wrong;d
5901.0;reward;d
3938.0;reward;d
3505.0;wrong;d
122922.0;wrong;d
6242.0;wrong;d
16367.0;wrong;d
5221.0;wrong;d
4703.0;wrong;d
5010.0;wrong;d
5145.0;wrong;d
4543.0;wrong;d
4674.0;wrong;d
4106.0;wrong;d
4649.0;wrong;d
5232.0;wrong;d
5470.0;wrong;d
4667.0;wrong;d
5356.0;wrong;d
5404.0;reward;d
3465.0;wrong;d
4615.0;wrong;d
4258.0;wrong;d
4647.0;wrong;d
5070.0;wrong;d
4694.0;wrong;d
4588.0;wrong;d
4672.0;reward;d
4047.0;reward;d
3457.0;reward;d
4028.0;reward;d
6160.0;reward;d
5133.0;reward;d
4737.0;wrong;d
4615.0;wrong;d
4609.0;wrong;d
4518.0;reward;d
3548.0;reward;d
5051.0;wrong;d
5231.0;reward;d
5102.0;wrong;d
5218.0;wrong;d
5265.0;wrong;d
4632.0;reward;d
3568.0;wrong;d
5911.0;wrong;d
4402.0;reward;d
3734.0;reward;d
4555.0;reward;d
3896.0;reward;d
4050.0;reward;d
4454.0;reward;d
4483.0;reward;d
4088.0;wrong;d
4650.0;wrong;d
5211.0;wrong;d
4325.0;wrong;d
5116.0;wrong;d
4561.0;wrong;d
4728.0;wrong;d
4583.0;wrong;d
4029.0;wrong;d
4612.0;wrong;d
4794.0;wrong;d
4641.0;reward;d
4883.0;reward;d
3628.0;reward;d
2755.0;reward;d
4203.0;reward;d
4786.0;reward;d
3693.0;wrong;d
4504.0;wrong;d
5173.0;reward;d
5040.0;reward;d
3583.0;reward;d
4707.0;wrong;d
5418.0;wrong;d
5176.0;wrong;d
4153.0;wrong;d
4701.0;wrong;d
4724.0;wrong;d
4615.0;wrong;d
5295.0;wrong;d
4159.0;wrong;d
5876.0;reward;d
3960.0;reward;d
3861.0;reward;d
5545.0;wrong;d
4626.0;wrong;d
4557.0;wrong;d
5322.0;wrong;d
4565.0;reward;d
4240.0;wrong;d
4130.0;wrong;d
4679.0;reward;d
4796.0;reward;d
3097.0;reward;d
3642.0;wrong;d
4180.0;reward;d
3540.0;reward;d
3445.0;reward;d
4354.0;reward;d
4030.0;wrong;d
5333.0;wrong;d
5740.0;wrong;d
4876.0;wrong;d
4681.0;reward;d
3505.0;wrong;d
6818.0;wrong;d
4609.0;wrong;d
4814.0;wrong;d
4601.0;wrong;d
10860.0;reward;d
4116.0;reward;d
4776.0;wrong;d
4316.0;reward;d
4566.0;reward;d
4135.0;reward;d
4244.0;wrong;d
5233.0;wrong;d
6078.0;reward;d
3708.0;reward;d
4201.0;reward;d
3824.0;reward;d
4111.0;reward;d
4150.0;wrong;d
5775.0;wrong;d
5979.0;wrong;d
6860.0;reward;d
5451.0;reward;d
5748.0;reward;d
4427.0;wrong;d
4243.0;wrong;d
4674.0;wrong;d
4964.0;wrong;d
5127.0;wrong;d
4862.0;reward;d
3971.0;wrong;d
4946.0;reward;d
5700.0;reward;d
3693.0;reward;d
4591.0;reward;d
3492.0;reward;d
3891.0;reward;d
3992.0;reward;d
6006.0;reward;d
5320.0;wrong;d
5662.0;wrong;d
4667.0;wrong;d
11018.0;wrong;d
227590.0;reward;d
4047.0;reward;d
5653.0;reward;d
4070.0;reward;d
4788.0;reward;d
3815.0;wrong;d
5224.0;reward;d
3817.0;reward;d
3489.0;wrong;d
5226.0;wrong;d
5983.0;wrong;d
4188.0;wrong;d
4152.0;wrong;d
5302.0;wrong;d
4739.0;wrong;d
4173.0;wrong;d
4165.0;wrong;d
4167.0;wrong;d
4669.0;wrong;d
4232.0;wrong;d
4691.0;reward;d
4244.0;reward;d
3838.0;reward;d
4722.0;reward;d
4981.0;reward;d
4041.0;wrong;d
4651.0;reward;d
3519.0;reward;d
4116.0;reward;d
4771.0;reward;d
3931.0;reward;d
4257.0;wrong;d
4683.0;wrong;d
5653.0;reward;d
4923.0;reward;d
3929.0;reward;d
5039.0;wrong;d
5404.0;wrong;d
5444.0;reward;d
3892.0;reward;d
3650.0;reward;d
4518.0;wrong;d
5249.0;reward;d
5437.0;wrong;d
5985.0;reward;d
4132.0;reward;d
3399.0;reward;d
3429.0;wrong;d
4835.0;wrong;d
4802.0;reward;d
4663.0;reward;d
3898.0;wrong;d
4795.0;wrong;d
6672.0;wrong;d
5196.0;reward;d
4099.0;reward;d
4346.0;wrong;d
4653.0;wrong;d
4773.0;reward;d
4964.0;reward;d
4258.0;wrong;d
4105.0;reward;d
3816.0;reward;d
4518.0;wrong;d
4769.0;wrong;d
4938.0;reward;d
4403.0;reward;d
4900.0;wrong;d
4766.0;reward;d
5006.0;wrong;d
4913.0;wrong;d
5247.0;reward;d
4421.0;reward;d
8076.0;reward;d
5146.0;reward;d
3761.0;reward;d
4167.0;wrong;d
6849.0;wrong;d
4394.0;wrong;d
4713.0;reward;d
4024.0;reward;d
4822.0;reward;d
4583.0;reward;d
5073.0;wrong;d
4991.0;wrong;d
5029.0;wrong;d
-1751991.0;reward;d
3542.0;reward;d
5007.0;reward;d
4939.0;reward;d
3571.0;reward;d
5948.0;reward;d
4853.0;reward;d
3916.0;reward;d
3764.0;wrong;d
4061.0;reward;d
3633.0;wrong;d
5760.0;wrong;d
4612.0;wrong;d
4535.0;reward;d
4587.0;wrong;d
4657.0;reward;d
4496.0;wrong;d
4450.0;reward;d
4051.0;reward;d
4040.0;wrong;d
4417.0;reward;d
3777.0;wrong;d
4083.0;wrong;d
4518.0;reward;d
4178.0;reward;d
3894.0;reward;d
4212.0;reward;d
4013.0;reward;d
5137.0;reward;d
3452.0;reward;d
4685.0;reward;d
3808.0;reward;d
3729.0;wrong;d
4063.0;reward;d
4451.0;wrong;d
191710.0;reward;d
4181.0;reward;d
3587.0;wrong;d
4586.0;reward;d
3599.0;wrong;d
4452.0;reward;d
3830.0;reward;d
3162.0;wrong;d
4090.0;wrong;d
4050.0;wrong;d
4503.0;reward;d
5359.0;wrong;d
4449.0;wrong;d
5074.0;reward;d
4286.0;reward;d
3650.0;reward;d
5532.0;reward;d
4044.0;wrong;d
4468.0;wrong;d
4568.0;wrong;d
31654.0;reward;d
4907.0;reward;d
3705.0;wrong;d
4081.0;wrong;d
5001.0;wrong;d
9494.0;reward;d
4816.0;wrong;d
4489.0;reward;d
3754.0;reward;d
4073.0;reward;d
4647.0;wrong;d
4588.0;reward;d
3904.0;reward;d
36506.0;wrong;d
4553.0;wrong;d
4076.0;reward;d
3711.0;wrong;d
4599.0;reward;d
3886.0;wrong;d
6011.0;wrong;d
4846.0;wrong;d
4598.0;wrong;d
40605.0;reward;d
4437.0;reward;d
3404.0;reward;d
3541.0;wrong;d
4568.0;wrong;d
4484.0;reward;d
3670.0;reward;d
4478.0;wrong;d
5997.0;wrong;d
6436.0;wrong;d
4722.0;reward;d
4234.0;reward;d
5090.0;reward;d
3334.0;wrong;d
4126.0;wrong;d
4549.0;wrong;d
4936.0;wrong;d
4994.0;wrong;d
3959.0;wrong;d
4745.0;reward;d
3802.0;reward;d
4065.0;reward;d
4358.0;reward;d
3071.0;reward;d
4061.0;wrong;d
4555.0;reward;d
3931.0;wrong;d
4453.0;reward;d
3847.0;reward;d
3558.0;reward;d
3783.0;wrong;d
-1743001.0;reward;d
7008.0;wrong;d
5162.0;wrong;d
